,Drug_ID,Drug,Y,CanonSmiles,Molecule,StandSmiles
2370,TOX2640,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5668d0>,C[C@H]1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
2371,TOX16999,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,0.0,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566930>,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O
2372,TOX6080,O=C(O)c1ccc(C(=O)O)cc1,0.0,O=C(O)c1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566990>,O=C(O)c1ccc(C(=O)O)cc1
2373,TOX6081,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5669f0>,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
2374,TOX6083,BrC(Br)C(Br)Br,0.0,BrC(Br)C(Br)Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566a50>,BrC(Br)C(Br)Br
2375,TOX6084,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,0.0,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566ab0>,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21
2376,TOX5690,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566b10>,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
2377,TOX5692,C=CC(=C)CCC=C(C)C,0.0,C=CC(=C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566b70>,C=CC(=C)CCC=C(C)C
2378,TOX5693,C=CCc1cc(OC)c2c(c1)OCO2,0.0,C=CCc1cc(OC)c2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566bd0>,C=CCc1cc(OC)c2c(c1)OCO2
2379,TOX5696,Nc1ccc(N)c2ccccc12,0.0,Nc1ccc(N)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566c30>,Nc1ccc(N)c2ccccc12
2380,TOX1735,CS(C)=O,0.0,CS(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566c90>,C[S+](C)[O-]
2381,TOX1739,CCCO,0.0,CCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566cf0>,CCCO
2382,TOX25789,CNC(=O)OCC[N+](C)(C)C,0.0,CNC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566d50>,CNC(=O)OCC[N+](C)(C)C
2383,TOX28423,c1ccc2cc(CC3=NCCN3)ccc2c1,0.0,c1ccc2cc(CC3=NCCN3)ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566db0>,c1ccc2cc(CC3=NCCN3)ccc2c1
2384,TOX6339,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566e10>,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
2385,TOX25783,Cc1cccc(C)c1OCC(C)N,0.0,Cc1cccc(C)c1OCC(C)N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566e70>,Cc1cccc(C)c1OCC(C)N
2386,TOX2422,Nc1ccc(Cc2ccc(N)cc2)cc1,0.0,Nc1ccc(Cc2ccc(N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566ed0>,Nc1ccc(Cc2ccc(N)cc2)cc1
2387,TOX28554,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,0.0,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566f30>,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
2388,TOX2421,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e566f90>,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
2389,TOX5346,CC(=O)OCc1ccco1,0.0,CC(=O)OCc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567030>,CC(=O)OCc1ccco1
2390,TOX5347,OCc1ccco1,0.0,OCc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567090>,OCc1ccco1
2391,TOX2425,O=C(c1ccc(O)cc1)c1ccc(O)cc1,0.0,O=C(c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5670f0>,O=C(c1ccc(O)cc1)c1ccc(O)cc1
2392,TOX12638,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567150>,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
2393,TOX12637,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,0.0,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5671b0>,CC1=NNC(=O)N(/N=C/c2cccnc2)C1
2394,TOX12630,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.0,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567210>,c1ccc(CNc2ncnc3[nH]cnc23)cc1
2395,TOX25560,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,0.0,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567270>,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21
2396,TOX25562,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5672d0>,CCN(CCCc1ccccc1)CCCc1ccccc1
2397,TOX25567,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,0.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567330>,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
2398,TOX25566,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0.0,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567390>,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1
2399,TOX25569,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,0.0,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5673f0>,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3
2400,TOX25568,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.0,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567450>,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
2401,TOX14742,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)C[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)C[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5674b0>,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)C[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2
2402,TOX3594,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,0.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567510>,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O
2403,TOX3590,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,1.0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567570>,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
2404,TOX28533,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0.0,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5675d0>,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
2405,TOX28532,O=C([O-])c1ccccc1Nc1cc(Cl)ccc1C(=O)[O-],0.0,O=C([O-])c1ccccc1Nc1cc(Cl)ccc1C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567630>,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O
2406,TOX16299,CCCCCCCCN(C)C,0.0,CCCCCCCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567690>,CCCCCCCCN(C)C
2407,TOX7061,Oc1ccc2ccccc2c1,0.0,Oc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5676f0>,Oc1ccc2ccccc2c1
2408,TOX7066,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],0.0,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567750>,CCCCCCCCCCCC(=O)N(C)CC(=O)O
2409,TOX3771,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5677b0>,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1
2410,TOX3775,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,0.0,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567810>,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
2411,TOX28648,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0.0,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567870>,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1
2412,TOX4902,CN1CSC(=S)N(C)C1,0.0,CN1CSC(=S)N(C)C1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5678d0>,CN1CSC(=S)N(C)C1
2413,TOX21197,CCCCCC/C=C\CCCCCCCC(=O)O,0.0,CCCCCC/C=C\CCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567930>,CCCCCC/C=C\CCCCCCCC(=O)O
2414,TOX21190,C=C(C)[C@@H]1CC=C(C=O)CC1,0.0,C=C(C)[C@@H]1CC=C(C=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567990>,C=C(C)[C@@H]1CC=C(C=O)CC1
2415,TOX24347,COc1ccc(C(C)=O)cc1,0.0,COc1ccc(C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5679f0>,COc1ccc(C(C)=O)cc1
2416,TOX7452,COc1cc(Cl)ccc1Cl,0.0,COc1cc(Cl)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567a50>,COc1cc(Cl)ccc1Cl
2417,TOX7454,CC(=O)CC(=O)N(C)C,0.0,CC(=O)CC(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567ab0>,CC(=O)CC(=O)N(C)C
2418,TOX26142,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,0.0,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567b10>,Cc1cccc(C)c1NC(=O)CN1CCCCCC1
2419,TOX26140,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,0.0,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567b70>,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
2420,TOX26146,C[C@@H](Cc1ccccc1)N(C)C,0.0,C[C@@H](Cc1ccccc1)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567bd0>,C[C@@H](Cc1ccccc1)N(C)C
2421,TOX26147,O=C(CN1CCNCC1)NC1CCCCC1,0.0,O=C(CN1CCNCC1)NC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567c30>,O=C(CN1CCNCC1)NC1CCCCC1
2422,TOX26144,CCCCNCC(O)c1ccc(O)cc1,0.0,CCCCNCC(O)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567c90>,CCCCNCC(O)c1ccc(O)cc1
2423,TOX26145,CC(Cc1ccccc1)NCc1ccccc1Cl,0.0,CC(Cc1ccccc1)NCc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567cf0>,CC(Cc1ccccc1)NCc1ccccc1Cl
2424,TOX26148,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567d50>,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1OC(F)F
2425,TOX27545,CCCCCCCCCCCSCC(=O)O,0.0,CCCCCCCCCCCSCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567db0>,CCCCCCCCCCCSCC(=O)O
2426,TOX27540,Oc1ccc2c(c1)-c1ccccc1C2,0.0,Oc1ccc2c(c1)-c1ccccc1C2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567e10>,Oc1ccc2c(c1)-c1ccccc1C2
2427,TOX27542,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,0.0,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567e70>,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1
2428,TOX27239,C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,0.0,C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567ed0>,C=CC(C)(O)CC/C=C(/C)CCC=C(C)C
2429,TOX27549,CCOC(=O)CC1(C)OCC(C)O1,0.0,CCOC(=O)CC1(C)OCC(C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567f30>,CCOC(=O)CC1(C)OCC(C)O1
2430,TOX5508,O=C(O)CCCCC1CCSS1,0.0,O=C(O)CCCCC1CCSS1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e567f90>,O=C(O)CCCCC1CCSS1
2431,TOX5502,C=CC(C)(O)CCC=C(C)C,0.0,C=CC(C)(O)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568030>,C=CC(C)(O)CCC=C(C)C
2432,TOX5503,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0.0,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568090>,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N
2433,TOX6851,COCCC#N,0.0,COCCC#N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5680f0>,COCCC#N
2434,TOX12998,O=C(O)CCSSCCC(=O)O,0.0,O=C(O)CCSSCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568150>,O=C(O)CCSSCCC(=O)O
2435,TOX17612,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,0.0,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5681b0>,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1
2436,TOX13047,CSc1ccc(C=O)cc1,0.0,CSc1ccc(C=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568210>,CSc1ccc(C=O)cc1
2437,TOX1405,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0.0,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568270>,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
2438,TOX1404,CNC(=S)N(C)C,0.0,CNC(=S)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5682d0>,CNC(=S)N(C)C
2439,TOX22349,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568330>,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl
2440,TOX20279,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,0.0,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568390>,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
2441,TOX4431,CSC(C)(C)/C=N\O,0.0,CSC(C)(C)/C=N\O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5683f0>,CSC(C)(C)C=NO
2442,TOX20270,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,0.0,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568450>,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N
2443,TOX20271,Cc1ccc2ccccc2n1,0.0,Cc1ccc2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5684b0>,Cc1ccc2ccccc2n1
2444,TOX20274,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568510>,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl
2445,TOX10336,N#CCCCl,0.0,N#CCCCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568570>,N#CCCCl
2446,TOX1503,ClCBr,0.0,ClCBr,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5685d0>,ClCBr
2448,TOX7219,O=C([O-])c1ccccc1,0.0,O=C([O-])c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568690>,O=C(O)c1ccccc1
2449,TOX3907,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,0.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5686f0>,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
2450,TOX3900,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,0.0,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568750>,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
2451,TOX3901,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,0.0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5687b0>,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
2452,TOX3909,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,0.0,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568810>,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
2453,TOX17028,CCCCCCCCCCCCCCCC[N+](C)(C)C,0.0,CCCCCCCCCCCCCCCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568870>,CCCCCCCCCCCCCCCC[N+](C)(C)C
2454,TOX24575,O=C(C(Cl)Cl)N1CCOC12CCCCC2,0.0,O=C(C(Cl)Cl)N1CCOC12CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5688d0>,O=C(C(Cl)Cl)N1CCOC12CCCCC2
2455,TOX24574,CC1=CC(C)C(C=O)CC1,0.0,CC1=CC(C)C(C=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568930>,CC1=CC(C)C(C=O)CC1
2456,TOX24571,CC(C)c1cccc(O)c1,0.0,CC(C)c1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568990>,CC(C)c1cccc(O)c1
2457,TOX24570,NCCN,0.0,NCCN,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5689f0>,NCCN
2458,TOX24572,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568a50>,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
2459,TOX27846,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],0.0,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568ab0>,CCCC[P+](C)(CCCC)CCCC
2460,TOX27849,CCCCCCCCn1cc[n+](C)c1,0.0,CCCCCCCCn1cc[n+](C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568b10>,CCCCCCCCn1cc[n+](C)c1
2461,TOX25992,C[C@@H]([C@H](O)c1ccccc1)N(C)C,0.0,C[C@@H]([C@H](O)c1ccccc1)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568b70>,C[C@@H]([C@H](O)c1ccccc1)N(C)C
2462,TOX25993,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,0.0,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568bd0>,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2463,TOX25998,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.0,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568c30>,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
2464,TOX516,CN(C)N,0.0,CN(C)N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568c90>,CN(C)N
2465,TOX515,CN(C)C=O,0.0,CN(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568cf0>,CN(C)C=O
2466,TOX25191,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.0,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e568d50>,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
